product_id,parent_product_id,base_product_name,product_name,brand_id,brand_name,manufacturer,category_id,category_name,subcategory_id,subcategory_name,product_type,variations_or_target,priority,note,source_url,is_active,content_amount,flavor,scent,variant_source,split_status,needs_research,review_reason,verification_status,verified_source_url,verified_note,verified_at
product_0245_v02,product_0245,PETKISS ネコちゃんの歯みがきおやつ,PETKISS ネコちゃんの歯みがきおやつ まぐろ味,brand_004,PETKISS,ライオンペット,cat_treat,おやつ・嗜好品,subcat_007,デンタルおやつ,ケア/おやつ,チキン/まぐろ等,A,猫の歯みがきカテゴリ用,https://www.lion-pet.jp/product/petkiss-hamigaki-oyatsu-tuna-petit/,true,14g,まぐろ味,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.lion-pet.jp/product/petkiss-hamigaki-oyatsu-tuna-petit/,公式商品ページで容量を確認,2026-07-08
product_0251_v01,product_0251,けりぐるみ,けりぐるみ,brand_054,ペティオ,ペティオ,cat_semi_consumable,半消耗品,subcat_021,おもちゃ,シリーズ,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://www.petio.com/,true,該当なし,該当なし,該当なし,content=not_applicable;flavor=not_applicable;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0259_v01,product_0259,じゃれ猫 シリーズ,じゃれ猫 シリーズ,brand_018,キャティーマン,ドギーマンハヤシ,cat_semi_consumable,半消耗品,subcat_021,おもちゃ,シリーズ,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://www.doggyman.com/,true,該当なし,該当なし,該当なし,content=not_applicable;flavor=not_applicable;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0268_v01,product_0268,バリバリボウル,バリバリボウル,brand_065,猫壱,猫壱,cat_semi_consumable,半消耗品,subcat_020,爪とぎ,シリーズ,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://www.petio.com/,true,該当なし,該当なし,該当なし,content=not_applicable;flavor=not_applicable;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0269_v01,product_0269,バリバリベッド,バリバリベッド,brand_065,猫壱,猫壱,cat_semi_consumable,半消耗品,subcat_020,爪とぎ,シリーズ,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://www.petio.com/,true,該当なし,該当なし,該当なし,content=not_applicable;flavor=not_applicable;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0271_v01,product_0271,爪切り,爪切り,brand_065,猫壱,猫壱,cat_care_cleaning,ケア・掃除,subcat_019,グルーミング用品,シリーズ,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://www.petio.com/,true,該当なし,該当なし,該当なし,content=not_applicable;flavor=not_applicable;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0272_v01,product_0272,ファーミネーター 小型猫 短毛種用,ファーミネーター 小型猫 短毛種用,brand_048,ファーミネーター,スペクトラムブランズ等,cat_care_cleaning,ケア・掃除,subcat_019,グルーミング用品,シリーズ,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,該当なし,該当なし,該当なし,content=not_applicable;flavor=not_applicable;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0273_v01,product_0273,ファーミネーター 小型猫 長毛種用,ファーミネーター 小型猫 長毛種用,brand_048,ファーミネーター,スペクトラムブランズ等,cat_care_cleaning,ケア・掃除,subcat_019,グルーミング用品,シリーズ,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,該当なし,該当なし,該当なし,content=not_applicable;flavor=not_applicable;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0282_v01,product_0282,猫用サプリメント 腎臓健康維持,猫用サプリメント 腎臓健康維持,brand_003,DHC,DHC,cat_health,ヘルスケア・栄養補助,subcat_024,サプリメント,シリーズ,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,要確認,要確認,該当なし,content=not_in_source_csv;flavor=not_in_source_csv;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない / 味が元CSVにない / シリーズ粒度のため公式SKU確認が必要,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0285_v01,product_0285,ワンラック キャットミルク,ワンラック キャットミルク,brand_063,森乳サンワールド,森乳サンワールド,cat_health,ヘルスケア・栄養補助,subcat_023,ミルク・栄養補助,シリーズ,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,要確認,ミルク,該当なし,content=not_in_source_csv;flavor=product_name;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない / シリーズ粒度のため公式SKU確認が必要,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0286_v01,product_0286,プレミアムキャットミルク,プレミアムキャットミルク,brand_063,森乳サンワールド,森乳サンワールド,cat_health,ヘルスケア・栄養補助,subcat_023,ミルク・栄養補助,シリーズ,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,要確認,ミルク,該当なし,content=not_in_source_csv;flavor=product_name;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない / シリーズ粒度のため公式SKU確認が必要,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0287_v01,product_0287,子猫用ミルク,子猫用ミルク,brand_063,森乳サンワールド,森乳サンワールド,cat_health,ヘルスケア・栄養補助,subcat_023,ミルク・栄養補助,シリーズ,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,要確認,ミルク,該当なし,content=not_in_source_csv;flavor=product_name;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない / シリーズ粒度のため公式SKU確認が必要,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0290_v01,product_0290,銀のスプーン 三ツ星グルメ フレーク,銀のスプーン 三ツ星グルメ フレーク,brand_066,銀のスプーン,ユニ・チャーム,cat_food,フード,subcat_002,ウェットフード,ウェットフード,味・年齢違いはSKUで管理,A,量販店・ECでの初期マスタ優先度高 / 1商品単位に分割,https://jp.unicharmpet.com/ja/brand/ginspoon.html,true,要確認,要確認,該当なし,content=not_in_source_csv;flavor=not_in_source_csv;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない / 味が元CSVにない,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0291_v01,product_0291,銀のスプーン 三ツ星グルメ ジュレ,銀のスプーン 三ツ星グルメ ジュレ,brand_066,銀のスプーン,ユニ・チャーム,cat_food,フード,subcat_002,ウェットフード,ウェットフード,味・年齢違いはSKUで管理,A,量販店・ECでの初期マスタ優先度高 / 1商品単位に分割,https://jp.unicharmpet.com/ja/brand/ginspoon.html,true,要確認,要確認,該当なし,content=not_in_source_csv;flavor=not_in_source_csv;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない / 味が元CSVにない,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0293_v01,product_0293,フィリックス やわらかグリル 子ねこ用,フィリックス やわらかグリル 子ねこ用,brand_049,フィリックス,ネスレ ピュリナ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,味違いはSKUで管理,A,ピュリナ公式の猫用フードカテゴリ / 1商品単位に分割,https://purina.nestle.jp/food/cat,true,要確認,要確認,該当なし,content=not_in_source_csv;flavor=not_in_source_csv;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない / 味が元CSVにない,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0294_v01,product_0294,フィリックス やわらかグリル シニア用,フィリックス やわらかグリル シニア用,brand_049,フィリックス,ネスレ ピュリナ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,味違いはSKUで管理,A,ピュリナ公式の猫用フードカテゴリ / 1商品単位に分割,https://purina.nestle.jp/food/cat,true,要確認,要確認,該当なし,content=not_in_source_csv;flavor=not_in_source_csv;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない / 味が元CSVにない,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0302_v01,product_0302,ニュートロ デイリーディッシュ パウチ チキン&ツナ,ニュートロ デイリーディッシュ パウチ チキン&ツナ,brand_036,ニュートロ デイリーディッシュ,マース ジャパン,cat_food,フード,subcat_002,ウェットフード,ウェットフード,年齢・容量違いはSKUで管理,B,マース系主要ブランド / 1商品単位に分割,https://store.nutro.jp/,true,要確認,チキン,該当なし,content=not_in_source_csv;flavor=product_name;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0304_v01,product_0304,ファーミネーター 大型猫 短毛種用,ファーミネーター 大型猫 短毛種用,brand_048,ファーミネーター,スペクトラムブランズ等,cat_care_cleaning,ケア・掃除,subcat_019,グルーミング用品,グルーミング用品,サイズ違いはSKUで管理,B,前回リストブランドの代表商品シリーズ / 1商品単位に分割,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,該当なし,該当なし,該当なし,content=not_applicable;flavor=not_applicable;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0305_v01,product_0305,ファーミネーター 大型猫 長毛種用,ファーミネーター 大型猫 長毛種用,brand_048,ファーミネーター,スペクトラムブランズ等,cat_care_cleaning,ケア・掃除,subcat_019,グルーミング用品,グルーミング用品,サイズ違いはSKUで管理,B,前回リストブランドの代表商品シリーズ / 1商品単位に分割,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,該当なし,該当なし,該当なし,content=not_applicable;flavor=not_applicable;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0306_v01,product_0306,キャティーマン 猫用ブラシ,キャティーマン 猫用ブラシ,brand_018,キャティーマン,ドギーマンハヤシ,cat_care_cleaning,ケア・掃除,subcat_019,グルーミング用品,グルーミング用品,形状違いはSKUで管理,B,前回リストブランドの代表商品シリーズ / 1商品単位に分割,https://www.doggyman.com/,true,該当なし,該当なし,該当なし,content=not_applicable;flavor=not_applicable;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0307_v01,product_0307,キャティーマン 猫用爪切り,キャティーマン 猫用爪切り,brand_018,キャティーマン,ドギーマンハヤシ,cat_care_cleaning,ケア・掃除,subcat_019,グルーミング用品,グルーミング用品,形状違いはSKUで管理,B,前回リストブランドの代表商品シリーズ / 1商品単位に分割,https://www.doggyman.com/,true,該当なし,該当なし,該当なし,content=not_applicable;flavor=not_applicable;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0308_v01,product_0308,トーラス 歯みがきシート,トーラス 歯みがきシート,brand_031,トーラス,トーラス,cat_care_cleaning,ケア・掃除,subcat_018,デンタルケア用品,デンタルケア用品,容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ / 1商品単位に分割,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,要確認,該当なし,該当なし,content=not_in_source_csv;flavor=not_applicable;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0309_v01,product_0309,トーラス 歯みがきジェル,トーラス 歯みがきジェル,brand_031,トーラス,トーラス,cat_care_cleaning,ケア・掃除,subcat_018,デンタルケア用品,デンタルケア用品,容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ / 1商品単位に分割,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,要確認,該当なし,該当なし,content=not_in_source_csv;flavor=not_applicable;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0313_v01,product_0313,MiawMiaw カリカリ小粒タイプ かつお味,MiawMiaw カリカリ小粒タイプ かつお味,brand_067,アイシア / AIXIA,アイシア,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いはSKUで管理,B,追加候補: 主要ブランド/公式検索キーワード確認,https://www.aixia.jp/catfood/,true,要確認,かつお味,該当なし,content=not_in_source_csv;flavor=product_name;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0314_v01,product_0314,MiawMiaw カリカリ小粒タイプ まぐろ味,MiawMiaw カリカリ小粒タイプ まぐろ味,brand_067,アイシア / AIXIA,アイシア,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いはSKUで管理,B,追加候補: 主要ブランド/公式検索キーワード確認,https://www.aixia.jp/catfood/,true,要確認,まぐろ味,該当なし,content=not_in_source_csv;flavor=product_name;scent=not_applicable_or_not_found,needs_official_variant_check,true,内容量が元CSVにない,remaining_needs_official_check,,公式の内容量・味が未確定のため要確認キューに残した,2026-07-08
product_0315_v01,product_0315,黒缶 パウチ まぐろとかつお,黒缶 パウチ まぐろとかつお,brand_067,アイシア / AIXIA,アイシア,cat_food,フード,subcat_002,ウェットフード,ウェットフード,味・容量違いはSKUで管理,A,追加候補: 主要ブランド/公式検索キーワード確認,https://www.aixia.jp/wp-content/uploads/2020/01/AIXIA_catalogue_2020.pdf,true,70g,まぐろとかつお,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.aixia.jp/wp-content/uploads/2020/01/AIXIA_catalogue_2020.pdf,公式カタログで黒缶パウチの容量を確認,2026-07-08
product_0316_v01,product_0316,黒缶 パウチ しらす入りまぐろとかつお,黒缶 パウチ しらす入りまぐろとかつお,brand_067,アイシア / AIXIA,アイシア,cat_food,フード,subcat_002,ウェットフード,ウェットフード,味・容量違いはSKUで管理,B,追加候補: 主要ブランド/公式検索キーワード確認,https://www.aixia.jp/wp-content/uploads/2020/01/AIXIA_catalogue_2020.pdf,true,70g,しらす入りまぐろとかつお,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.aixia.jp/wp-content/uploads/2020/01/AIXIA_catalogue_2020.pdf,公式カタログで黒缶パウチの容量を確認,2026-07-08
product_0318_v01,product_0318,健康缶パウチ 水分補給 まぐろペースト,健康缶パウチ 水分補給 まぐろペースト,brand_067,アイシア / AIXIA,アイシア,cat_treat,おやつ・嗜好品,subcat_006,機能性おやつ,機能性おやつ,味・容量違いはSKUで管理,A,追加候補: 主要ブランド/公式検索キーワード確認,https://www.aixia.jp/products/detail/124,true,40g,まぐろペースト,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.aixia.jp/products/detail/124,公式情報で健康缶パウチ水分補給の容量を確認,2026-07-08
product_0319_v01,product_0319,健康缶パウチ 水分補給 まぐろフレーク,健康缶パウチ 水分補給 まぐろフレーク,brand_067,アイシア / AIXIA,アイシア,cat_treat,おやつ・嗜好品,subcat_006,機能性おやつ,機能性おやつ,味・容量違いはSKUで管理,A,追加候補: 主要ブランド/公式検索キーワード確認,https://www.aixia.jp/products/detail/124,true,40g,まぐろフレーク,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.aixia.jp/products/detail/124,公式情報で健康缶パウチ水分補給の容量を確認,2026-07-08
product_0322_v01,product_0322,無一物パウチ まぐろ,無一物パウチ まぐろ,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,容量/パック違いはSKUで管理,A,追加候補: 無一物公式ラインアップ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/69.html,true,40g,まぐろ,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/69.html,公式商品ページで内容量と主原料を確認,2026-07-08
product_0323_v01,product_0323,無一物パウチ かつお,無一物パウチ かつお,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,容量/パック違いはSKUで管理,A,追加候補: 無一物公式ラインアップ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/70.html,true,40g,かつお,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/70.html,公式商品ページで内容量と主原料を確認,2026-07-08
product_0324_v01,product_0324,無一物パウチ 鶏むね肉,無一物パウチ 鶏むね肉,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,容量/パック違いはSKUで管理,A,追加候補: 無一物公式ラインアップ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/41.html,true,40g,鶏むね肉,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/41.html,公式商品ページで内容量と主原料を確認,2026-07-08
product_0325_v01,product_0325,無一物パウチ ぶり,無一物パウチ ぶり,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,容量/パック違いはSKUで管理,B,追加候補: 無一物公式ラインアップ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/53.html,true,40g,ぶり,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/53.html,公式商品ページで内容量と主原料を確認,2026-07-08
product_0326_v01,product_0326,無一物パウチ 鶏ささみ＆なんこつ,無一物パウチ 鶏ささみ＆なんこつ,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,容量/パック違いはSKUで管理,B,追加候補: 無一物公式ラインアップ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/62.html,true,40g,鶏ささみ＆なんこつ,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/62.html,公式商品ページで内容量と主原料を確認,2026-07-08
product_0327_v01,product_0327,無一物パウチ寒天ゼリータイプ まぐろ,無一物パウチ寒天ゼリータイプ まぐろ,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,容量/パック違いはSKUで管理,B,追加候補: 無一物公式ラインアップ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/71.html,true,40g,まぐろ,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/71.html,公式商品ページで寒天ゼリータイプの内容量と主原料を確認,2026-07-08
product_0328_v01,product_0328,無一物パウチ寒天ゼリータイプ かつお,無一物パウチ寒天ゼリータイプ かつお,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,容量/パック違いはSKUで管理,B,追加候補: 無一物公式ラインアップ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/72.html,true,40g,かつお,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/72.html,公式商品ページで寒天ゼリータイプの内容量と主原料を確認,2026-07-08
product_0329_v01,product_0329,無一物パウチ寒天ゼリータイプ 鶏むね肉,無一物パウチ寒天ゼリータイプ 鶏むね肉,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,容量/パック違いはSKUで管理,B,追加候補: 無一物公式ラインアップ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/43.html,true,40g,鶏むね肉,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/43.html,公式商品ページで寒天ゼリータイプの内容量と主原料を確認,2026-07-08
product_0330_v01,product_0330,飲む無一物パウチ まぐろ,飲む無一物パウチ まぐろ,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,容量/パック違いはSKUで管理,A,追加候補: 無一物公式ラインアップ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/8.html,true,40g,まぐろ,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/8.html,公式商品ページで飲む無一物の内容量と主原料を確認,2026-07-08
product_0331_v01,product_0331,飲む無一物パウチ かつお,飲む無一物パウチ かつお,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,容量/パック違いはSKUで管理,A,追加候補: 無一物公式ラインアップ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/27.html,true,40g,かつお,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/27.html,公式商品ページで飲む無一物の内容量と主原料を確認,2026-07-08
product_0332_v01,product_0332,飲む無一物パウチ 鶏むね肉,飲む無一物パウチ 鶏むね肉,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,容量/パック違いはSKUで管理,A,追加候補: 無一物公式ラインアップ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/44.html,true,40g,鶏むね肉,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/44.html,公式商品ページで飲む無一物の内容量と主原料を確認,2026-07-08
product_0335_v01,product_0335,にゃんチュラル缶 まぐろ,にゃんチュラル缶 まぐろ まぐろとささみ,brand_068,はごろもフーズ,はごろもフーズ,cat_food,フード,subcat_002,ウェットフード,ウェットフード,味・容量違いはSKUで管理,B,追加候補: はごろも猫ごはん公式カテゴリ確認,https://www.hagoromofoods.co.jp/products/petcare/detail/78.html,true,70g,まぐろとささみ,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.hagoromofoods.co.jp/products/petcare/detail/78.html,公式商品ページでにゃんチュラル缶の内容量を確認,2026-07-08
product_0336_v01,product_0336,フリーズドライのササミ猫用,フリーズドライのササミ猫用,brand_069,ママクック,ママクック,cat_treat,おやつ・嗜好品,subcat_005,おやつ,おやつ,容量違いはSKUで管理,A,追加候補: 猫用フリーズドライおやつ公式ラインアップ確認,https://www.mamacook.co.jp/lineup/?cat=cat,true,30g,ササミ,該当なし,content=product_name_or_variation;flavor=product_name;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0337_v01,product_0337,フリーズドライのササミ猫用,フリーズドライのササミ猫用,brand_069,ママクック,ママクック,cat_treat,おやつ・嗜好品,subcat_005,おやつ,おやつ,容量違いはSKUで管理,B,追加候補: 猫用フリーズドライおやつ公式ラインアップ確認,https://www.mamacook.co.jp/lineup/?cat=cat,true,150g,ササミ,該当なし,content=product_name_or_variation;flavor=product_name;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0338_v01,product_0338,フリーズドライのササミふりかけ猫用,フリーズドライのササミふりかけ猫用,brand_069,ママクック,ママクック,cat_treat,おやつ・嗜好品,subcat_005,おやつ,おやつ,容量違いはSKUで管理,A,追加候補: 猫用フリーズドライおやつ公式ラインアップ確認,https://www.mamacook.co.jp/lineup/?cat=cat,true,25g,ササミ,該当なし,content=product_name_or_variation;flavor=product_name;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0339_v01,product_0339,フリーズドライのムネ肉猫用,フリーズドライのムネ肉猫用 鶏ムネ肉,brand_069,ママクック,ママクック,cat_treat,おやつ・嗜好品,subcat_005,おやつ,おやつ,容量違いはSKUで管理,A,追加候補: 猫用フリーズドライおやつ公式ラインアップ確認,https://www.mamacook.co.jp/lineup/?cat=cat,true,30g,鶏ムネ肉,該当なし,normalized_from_product_name,verified_content_flavor_sku,false,,verified,https://www.mamacook.co.jp/lineup/?cat=cat,商品名から内容量・原材料名を正規化（追加ソース確認なし）,2026-07-08
product_0340_v01,product_0340,フリーズドライのムネ肉猫用,フリーズドライのムネ肉猫用 鶏ムネ肉,brand_069,ママクック,ママクック,cat_treat,おやつ・嗜好品,subcat_005,おやつ,おやつ,容量違いはSKUで管理,B,追加候補: 猫用フリーズドライおやつ公式ラインアップ確認,https://www.mamacook.co.jp/lineup/?cat=cat,true,150g,鶏ムネ肉,該当なし,normalized_from_product_name,verified_content_flavor_sku,false,,verified,https://www.mamacook.co.jp/lineup/?cat=cat,商品名から内容量・原材料名を正規化（追加ソース確認なし）,2026-07-08
product_0341_v01,product_0341,フリーズドライのササミ粒タイプ猫用,フリーズドライのササミ粒タイプ猫用,brand_069,ママクック,ママクック,cat_treat,おやつ・嗜好品,subcat_005,おやつ,おやつ,容量違いはSKUで管理,A,追加候補: 猫用フリーズドライおやつ公式ラインアップ確認,https://www.mamacook.co.jp/lineup/?cat=cat,true,18g,ササミ,該当なし,content=product_name_or_variation;flavor=product_name;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0342_v01,product_0342,フリーズドライのマグロ猫用,フリーズドライのマグロ猫用,brand_069,ママクック,ママクック,cat_treat,おやつ・嗜好品,subcat_005,おやつ,おやつ,容量違いはSKUで管理,A,追加候補: 猫用フリーズドライおやつ公式ラインアップ確認,https://www.mamacook.co.jp/lineup/?cat=cat,true,14g,マグロ,該当なし,content=product_name_or_variation;flavor=product_name;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0343_v01,product_0343,フリーズドライのホタテ猫用,フリーズドライのホタテ猫用,brand_069,ママクック,ママクック,cat_treat,おやつ・嗜好品,subcat_005,おやつ,おやつ,容量違いはSKUで管理,B,追加候補: 猫用フリーズドライおやつ公式ラインアップ確認,https://www.mamacook.co.jp/lineup/?cat=cat,true,11g,ホタテ,該当なし,content=product_name_or_variation;flavor=product_name;scent=not_applicable_or_not_found,split_or_normalized,false,,not_in_review_queue,,,
product_0344_v01,product_0344,フリーズドライのシラウオ猫用,フリーズドライのシラウオ猫用,brand_069,ママクック,ママクック,cat_treat,おやつ・嗜好品,subcat_005,おやつ,おやつ,容量違いはSKUで管理,B,追加候補: 猫用フリーズドライおやつ公式ラインアップ確認,https://www.mamacook.co.jp/lineup/?cat=cat,true,10g,シラウオ,該当なし,normalized_from_product_name,verified_content_flavor_sku,false,,verified,https://www.mamacook.co.jp/lineup/?cat=cat,商品名から内容量・原材料名を正規化（追加ソース確認なし）,2026-07-08
product_0345_v01,product_0345,フリーズドライのワカサギ猫用,フリーズドライのワカサギ猫用,brand_069,ママクック,ママクック,cat_treat,おやつ・嗜好品,subcat_005,おやつ,おやつ,容量違いはSKUで管理,B,追加候補: 猫用フリーズドライおやつ公式ラインアップ確認,https://www.mamacook.co.jp/lineup/?cat=cat,true,10g,ワカサギ,該当なし,normalized_from_product_name,verified_content_flavor_sku,false,,verified,https://www.mamacook.co.jp/lineup/?cat=cat,商品名から内容量・原材料名を正規化（追加ソース確認なし）,2026-07-08
